participant_id,recording_id,timestamp,Left_Semitendinosus,Right_Semitendinosus,Left_Bicep_Femoris,Right_Bicep_Femoris,Left_Rectus_Femoris,Right_Rectus_Femoris,Left_Vastus_Lateralis,Right_Vastus_Lateralis,left_knee_angle,right_knee_angle,left_shank_angle,right_shank_angle,activity,label,leg_side,fatigue_level,exercise_duration_seconds
1,1776689563181,60.521,4.975942,2.891366,1.095445,1.907878,3.982461,4.534314,0.734847,1.44222,187.9073,172.8995,93.80599,90.65302,squat,squat,0,low,34.966270446777344
1,1776689563181,60.621,4.298837,2.891366,1.104536,1.897367,4.012481,4.578209,0.632456,1.32665,181.2288,174.9387,98.38549,88.1992,squat,squat,0,low,34.966270446777344
1,1776689563181,60.721,2.374868,2.428992,1.104536,1.854724,3.957272,4.374928,0.69282,1.378405,177.5852,176.8206,99.72403,87.10757,squat,squat,0,low,34.966270446777344
1,1776689563181,60.821,2.10238,2.433105,1.019804,1.661325,3.17175,3.17805,0.663325,1.356466,177.1954,178.2673,99.23215,86.10622,squat,squat,0,low,34.966270446777344
1,1776689563181,60.921,1.881489,0.905538,0.848528,1.697056,2.092845,2.271563,0.632456,1.256981,175.5783,178.9531,98.54315,86.18774,squat,squat,0,low,34.966270446777344
1,1776689563181,61.021,1.754993,0.927362,0.787401,2,1.208305,1.754993,0.678233,1.148913,176.4875,178.7681,94.43359,87.02402,squat,squat,0,low,34.966270446777344
1,1776689563181,61.121,1.749286,0.648074,0.632456,2.19545,0.774597,1.067708,0.72111,0.748331,178.448,179.859,91.06824,85.71937,squat,squat,0,low,34.966270446777344
1,1776689563181,61.221,1.612452,0.648074,0.894427,2.209072,0.565685,0.707107,0.663325,0.678233,180.8252,179.9994,88.61412,85.98479,squat,squat,0,low,34.966270446777344
1,1776689563181,61.321,1.612452,0.648074,0.894427,2.209072,0.663325,1.16619,0.583095,0.69282,180.8252,180.6027,88.61412,85.8497,squat,squat,0,low,34.966270446777344
1,1776689563181,61.421,1.456022,0.648074,1.702939,2.465765,0.848528,1.44222,0.583095,0.583095,182.0279,179.539,88.25455,86.74947,squat,squat,0,low,34.966270446777344
1,1776689563181,61.521,0.812404,0.469042,2.130728,2.701851,0.938083,1.679286,0.565685,0.663325,182.2941,179.1528,87.99444,86.98274,squat,squat,0,low,34.966270446777344
1,1776689884089,347.521,0.447214,0.632456,0.424264,1.587451,1.095445,0.83666,1.048809,3.532704,185.1095,173.3827,88.37552,96.61378,squat,squat,0,low,26.715208530426025
1,1776689884089,347.621,0.509902,0.734847,0.509902,1.749286,1.0583,0.734847,1.16619,3.695944,180.9191,171.0242,91.79605,99.00436,squat,squat,0,low,26.715208530426025
1,1776689884089,347.721,0.547723,0.748331,0.509902,1.760682,0.774597,1,1.208305,3.720215,179.4731,168.5368,92.87344,99.91053,squat,squat,0,low,26.715208530426025
1,1776689884089,347.821,0.547723,0.72111,0.509902,1.827567,0.72111,0.98995,1.183216,3.475629,178.648,168.6613,93.85315,98.72572,squat,squat,0,low,26.715208530426025
1,1776689884089,347.921,0.469042,0.69282,0.424264,1.870829,0.616441,1,1.113553,3.143247,177.8154,167.4005,94.70995,102.4968,squat,squat,0,low,26.715208530426025
1,1776689884089,348.021,0.469042,0.707107,0.547723,1.749286,0.707107,1.067708,1,2.668333,180.2467,167.8758,94.00651,99.99291,squat,squat,0,low,26.715208530426025
1,1776689884089,348.121,0.489898,0.6,0.678233,1.349074,0.916515,1.048809,0.774597,1.732051,183.3001,171.6957,93.07831,98.38519,squat,squat,0,low,26.715208530426025
1,1776689884089,348.221,0.489898,0.565685,3.376389,1.865476,0.916515,1,0.69282,1.43527,183.5313,174.9105,92.76784,96.28095,squat,squat,0,low,26.715208530426025
1,1776689884089,348.321,0.447214,0.547723,10.3846,1.90263,0.916515,0.774597,0.894427,1.529706,184.5027,175.5015,91.44685,95.46914,squat,squat,0,low,26.715208530426025
1,1776689884089,348.421,0.52915,0.8,140.6732,1.854724,0.927362,0.565685,0.916515,1.827567,183.6365,172.9632,91.68043,96.67915,squat,squat,0,low,26.715208530426025
1,1776689884089,348.521,0.648074,0.812404,153.7578,1.827567,1.349074,0.848528,0.969536,1.954482,181.6188,168.7067,92.74682,96.79872,squat,squat,0,low,26.715208530426025
1,1776689884089,348.621,0.678233,0.812404,162.1077,1.81659,1.92873,1.509967,1.095445,2.521904,172.4602,162.3673,95.07719,97.57941,squat,squat,0,low,26.715208530426025
1,1776689884089,348.721,0.707107,1.637071,163.4951,1.827567,1.92873,1.509967,1.095445,2.521904,163.6894,162.3673,97.2286,97.57941,squat,squat,0,low,26.715208530426025
1,1776689884089,348.821,0.72111,1.624808,163.9185,1.009951,2.638181,2.249444,1.067708,2.657066,155.8354,158.1799,98.24322,97.56584,squat,squat,0,low,26.715208530426025
1,1776689884089,348.921,0.72111,1.661325,165.5164,0.927362,3.337664,2.645751,1.048809,2.785678,147.7678,149.2231,99.07878,101.0415,squat,squat,0,low,26.715208530426025
1,1776689884089,349.021,0.72111,1.661325,165.5164,0.927362,3.926831,3.286335,0.774597,2.48998,147.7678,141.6421,99.07878,102.1025,squat,squat,0,low,26.715208530426025
1,1776689884089,349.121,0.663325,1.581139,111.6541,1.272792,4.261455,3.725587,0.678233,2.319483,141.249,135.5267,100.0354,104.2521,squat,squat,0,low,26.715208530426025
1,1776689884089,349.221,0.616441,1.587451,77.36266,1.256981,4.303487,3.8,0.69282,2.135416,135.2574,128.5148,100.5667,106.4379,squat,squat,0,low,26.715208530426025
1,1776689884089,349.321,0.6,1.587451,65.05259,1.256981,4.05216,3.630427,0.52915,1.679286,125.3941,118.116,104.2889,110.8629,squat,squat,0,low,26.715208530426025
1,1776689884089,349.421,0.6,0.916515,62.11071,1.249,3.627671,3.224903,0.547723,1.131371,113.1607,105.0722,109.7081,117.6309,squat,squat,0,low,26.715208530426025
1,1776689884089,349.521,0.489898,0.678233,64.48116,1.216552,3.069202,2.908608,0.52915,0.8,100.7142,92.42506,116.084,124.8874,squat,squat,0,low,26.715208530426025
1,1776689884089,349.621,0.583095,0.8,62.44758,1.334166,2.302173,2.310844,0.6,0.707107,95.09777,86.38669,117.9237,128.0165,squat,squat,0,low,26.715208530426025
1,1776689884089,349.721,0.6,0.616441,56.44289,1.311488,1.469694,1.649242,1.249,2.240536,97.29994,87.82522,116.0675,127.0904,squat,squat,0,low,26.715208530426025
1,1776689884089,349.821,0.663325,0.6,48.49495,1.708801,1.174734,1.529706,2.181742,3.826225,103.082,94.27248,114.0402,123.7005,squat,squat,0,low,26.715208530426025
1,1776689884089,349.921,0.72111,0.6,40.30285,1.783255,1.2,1.489967,3.206244,5.31225,110.876,102.4283,111.3525,120.0912,squat,squat,0,low,26.715208530426025
1,1776689884089,350.021,1.122497,0.632456,32.90927,1.838478,1.536229,1.643168,3.86523,6.038211,118.4093,110.8133,109.3699,116.4526,squat,squat,0,low,26.715208530426025
1,1776689884089,350.121,1.392839,0.69282,26.45827,1.90263,1.68523,1.720465,4.144876,6.2482,125.0954,118.7934,108.7433,114.062,squat,squat,0,low,26.715208530426025
1,1776689884089,350.221,1.732051,0.52915,21.25465,1.822087,1.83303,1.876166,4.273172,6.296031,133.3347,127.3476,106.3426,110.7672,squat,squat,0,low,26.715208530426025
1,1776689884089,350.321,1.83303,0.547723,16.93458,1.630951,1.92873,2.073644,4.178516,6.053098,139.2589,132.735,106.5051,110.1973,squat,squat,0,low,26.715208530426025
1,1776689884089,350.421,1.923538,1.414214,13.58234,1.303841,1.92873,2.073644,4.178516,6.053098,146.4813,132.735,101.9857,110.1973,squat,squat,0,low,26.715208530426025
1,1776689884089,350.521,1.897367,1.469694,10.88944,1.296148,1.90263,1.979899,3.841875,5.344156,154.8991,140.4133,99.25408,105.4327,squat,squat,0,low,26.715208530426025
1,1776689884089,350.621,1.726268,1.44222,8.654479,1.341641,1.854724,1.897367,3.174901,4.149699,160.6317,146.5024,98.81049,104.4666,squat,squat,0,low,26.715208530426025
1,1776689884089,350.721,1.726268,1.44222,8.654479,1.341641,1.637071,1.788854,2.249444,2.963106,160.6317,152.2959,98.81049,102.3322,squat,squat,0,low,26.715208530426025
1,1776689884089,350.821,1.568439,1.509967,6.760178,1.303841,1.496663,1.838478,1.630951,2.424871,163.9062,155.0915,98.46554,102.2713,squat,squat,0,low,26.715208530426025
1,1776689884089,350.921,1.280625,1.593738,5.09902,1.249,1.095445,1.881489,1.174734,2.306513,168.7424,159.9113,96.71725,99.77732,squat,squat,0,low,26.715208530426025
1,1776689884089,351.021,1.104536,1.679286,3.969887,1.157584,0.848528,1.708801,1.157584,2.315167,173.0487,163.7574,94.40908,97.63706,squat,squat,0,low,26.715208530426025
1,1776689884089,351.121,1.392839,1.783255,3.316625,1.0583,0.860233,1.311488,1.224745,2.267157,176.9768,167.4257,92.01512,95.37357,squat,squat,0,low,26.715208530426025
1,1776689884089,351.221,1.574802,1.876166,2.983287,1.03923,1.029563,1.542725,1.131371,1.907878,182.2861,172.6262,88.55554,92.17292,squat,squat,0,low,26.715208530426025
1,1776689884089,351.321,1.876166,1.969772,2.817801,1.81659,1.048809,1.702939,0.927362,1.03923,187.5403,176.433,87.33664,91.28487,squat,squat,0,low,26.715208530426025
1,1776689884089,351.421,1.989975,1.964688,2.867054,2.821347,1.0583,1.766352,0.824621,0.938083,189.4611,178.5738,87.14135,91.41471,squat,squat,0,low,26.715208530426025
1,1776689884089,351.521,1.954482,1.90263,2.874022,2.979933,1.019804,1.509967,0.8,0.616441,189.0705,176.6176,88.28843,93.45506,squat,squat,0,low,26.715208530426025
1,1776689884089,351.621,1.907878,1.865476,2.738613,3.174901,1.0583,1.469694,0.848528,0.824621,184.1467,173.6587,89.95802,93.35272,squat,squat,0,low,26.715208530426025
1,1776689884089,351.721,1.661325,1.697056,2.638181,3.786819,0.948683,1.469694,1.048809,1.378405,176.5805,165.8312,92.36771,95.05819,squat,squat,0,low,26.715208530426025
1,1776689884089,351.821,1.456022,1.2,2.420744,4.154516,1.029563,1.643168,1.095445,1.536229,166.5863,161.2952,95.37821,94.87988,squat,squat,0,low,26.715208530426025
1,1776689884089,351.921,1.2,1.232883,1.984943,4.132796,1.256981,1.56205,1.148913,1.697056,158.3898,152.4516,96.54171,98.58387,squat,squat,0,low,26.715208530426025
1,1776689884089,352.021,0.883176,1.385641,1.385641,3.464102,1.256981,1.56205,1.148913,1.697056,148.7844,152.4516,99.46865,98.58387,squat,squat,0,low,26.715208530426025
1,1776689884089,352.121,0.824621,1.766352,1.113553,3.181195,1.341641,1.489967,1.232883,1.720465,139.5131,143.2249,104.0564,102.5719,squat,squat,0,low,26.715208530426025
1,1776689884089,352.221,0.824621,1.92873,1.148913,3.059412,1.606238,1.587451,1.216552,1.754993,125.34,131.7063,111.5494,108.7601,squat,squat,0,low,26.715208530426025
1,1776689884089,352.321,0.824621,1.923538,1.224745,2.4,1.606238,1.6,1.216552,1.8,109.0361,118.2174,120.0061,115.3029,squat,squat,0,low,26.715208530426025
1,1776689884089,352.421,0.824621,1.923538,1.224745,2.4,1.630951,1.555635,1.019804,1.593738,109.0361,103.3636,120.0061,122.6495,squat,squat,0,low,26.715208530426025
1,1776689884089,352.521,0.87178,1.83303,1.16619,1.549193,1.568439,1.174734,0.83666,1.581139,93.89619,89.54518,127.8772,129.7271,squat,squat,0,low,26.715208530426025
1,1776689884089,352.621,0.72111,1.892089,1.148913,0.707107,1.32665,1.104536,0.916515,1.811077,85.38625,82.02148,131.8524,133.0595,squat,squat,0,low,26.715208530426025
1,1776689884089,352.721,0.616441,1.876166,1.0583,0.774597,1.16619,1.183216,1.113553,2.622975,83.56907,81.32633,132.106,133.0839,squat,squat,0,low,26.715208530426025
1,1776689884089,352.821,0.616441,1.414214,0.916515,1.019804,1.174734,1.280625,1.574802,3.331666,87.21623,86.98128,129.1848,129.4371,squat,squat,0,low,26.715208530426025
1,1776689884089,352.921,0.734847,1.131371,0.812404,1,1.349074,1.303841,2.177154,4.009987,97.26453,96.62781,122.993,123.204,squat,squat,0,low,26.715208530426025
1,1776689884089,353.021,0.927362,1.086278,0.547723,1.009951,1.489967,1.44222,2.336664,4.173728,107.4439,105.2673,117.7904,119.9121,squat,squat,0,low,26.715208530426025
1,1776689884089,353.121,1.191638,1.067708,0.52915,0.938083,1.516575,1.449138,2.408319,4.207137,116.9533,112.7597,113.8201,116.9508,squat,squat,0,low,26.715208530426025
1,1776689884089,353.221,1.697056,0.883176,0.565685,2.004994,1.496663,1.655295,2.517936,4.195235,125.4782,120.3909,110.6885,113.9761,squat,squat,0,low,26.715208530426025
1,1776689884089,353.321,1.984943,0.787401,0.616441,2.2,1.516575,1.8,2.379076,3.770941,134.5292,127.9524,106.7175,111.1301,squat,squat,0,low,26.715208530426025
1,1776689884089,353.421,2.227106,1.392839,0.6,2.111871,1.449138,1.81659,2.126029,3.114482,143.1805,134.683,104.085,109.1765,squat,squat,0,low,26.715208530426025
1,1776689884089,353.521,2.293469,1.876166,0.489898,2.073644,1.449138,2.177154,1.624808,2.135416,150.6419,141.1148,102.6613,107.7805,squat,squat,0,low,26.715208530426025
1,1776689884089,353.621,2.231591,1.881489,0.489898,2.092845,1.303841,2.097618,1.232883,1.50333,159.1068,149.2593,99.34807,104.7656,squat,squat,0,low,26.715208530426025
1,1776689884089,353.721,2.181742,1.90263,0.509902,2.130728,1.303841,2.097618,1.232883,1.50333,165.5582,149.2593,98.25857,104.7656,squat,squat,0,low,26.715208530426025
1,1776689884089,353.821,1.81659,1.897367,0.469042,1.496663,1.356466,2.19089,1.077033,1.122497,170.424,154.2848,96.94586,103.9915,squat,squat,0,low,26.715208530426025
1,1776689884089,353.921,1.74356,2.019901,0.447214,0.761577,1.356466,2.107131,1.019804,0.98995,175.0134,158.9514,94.75952,102.2196,squat,squat,0,low,26.715208530426025
1,1776689884089,354.021,1.939072,1.92873,0.848528,1.0583,1.523155,2.267157,1.208305,0.979796,183.0613,164.6669,90.84937,99.47771,squat,squat,0,low,26.715208530426025
1,1776689884089,354.121,1.939072,1.92873,0.848528,1.0583,1.979899,3.140064,1.264911,1.095445,183.0613,171.7881,90.84937,96.81866,squat,squat,0,low,26.715208530426025
1,1776689884089,354.221,1.865476,1.363818,1.140175,1.892089,2.349468,3.466987,1.183216,1.077033,189.3228,177.7846,90.52071,96.17551,squat,squat,0,low,26.715208530426025
1,1776689884089,354.321,1.907878,1.256981,1.157584,1.886796,2.293469,3.44093,1.191638,1.086278,190.659,179.0556,90.54346,96.09491,squat,squat,0,low,26.715208530426025
1,1776689884089,354.421,1.939072,1.232883,1.157584,2.349468,2.209072,3.388215,1.174734,0.98995,186.8557,174.0461,92.09901,97.33686,squat,squat,0,low,26.715208530426025
1,1776689884089,354.521,1.939072,1.224745,1.311488,3.228003,2.236068,3.478505,1.140175,1.280625,179.8176,167.1913,93.74999,97.88368,squat,squat,0,low,26.715208530426025
1,1776689884089,354.621,1.805547,1.077033,1.496663,3.560899,2.412468,3.611094,0.969536,1.249,170.7944,161.4561,94.59239,97.06275,squat,squat,0,low,26.715208530426025
1,1776689884089,354.721,1.536229,1.296148,1.43527,3.569314,2.236068,2.84605,1.363818,1.655295,163.0455,154.335,95.16844,98.68024,squat,squat,0,low,26.715208530426025
1,1776689884089,354.821,1.587451,1.489967,1.208305,3.130495,1.667333,2.209072,1.421267,1.760682,153.0029,144.6163,98.01678,102.4365,squat,squat,0,low,26.715208530426025
1,1776689884089,354.921,1.536229,2.068816,1.191638,3.146426,1.649242,2.209072,1.43527,1.766352,141.0108,133.0907,102.6287,107.7092,squat,squat,0,low,26.715208530426025
1,1776689884089,355.021,1.48324,2.213594,1.264911,2.922328,1.630951,2.310844,1.421267,1.865476,126.1444,117.465,109.5322,115.7234,squat,squat,0,low,26.715208530426025
1,1776689884089,355.121,1.392839,2.236068,1.183216,2.12132,1.568439,2.336664,1.356466,1.969772,108.0276,99.93649,118.4408,124.3705,squat,squat,0,low,26.715208530426025
1,1776689884089,355.221,1.549193,2.284732,0.883176,1.086278,1.256981,1.788854,1.208305,2.019901,91.41608,85.46831,126.7299,131.2188,squat,squat,0,low,26.715208530426025
1,1776689884089,355.321,1.516575,2.107131,0.69282,0.87178,0.860233,1.737815,0.69282,1.954482,82.29261,76.97361,131.4057,135.2529,squat,squat,0,low,26.715208530426025
1,1776689884089,355.421,1.183216,2.063977,0.69282,0.948683,0.860233,1.737815,0.69282,1.954482,80.38402,76.97361,132.5053,135.2529,squat,squat,0,low,26.715208530426025
1,1776689884089,355.521,1.183216,1.48324,0.583095,1.0583,0.774597,1.720465,1,2.10238,84.99147,78.79132,129.3834,134.1293,squat,squat,0,low,26.715208530426025
1,1776689884089,355.621,1.296148,1.077033,0.4,1.216552,0.812404,1.805547,1.907878,2.912044,96.65981,86.94383,121.8616,128.7523,squat,squat,0,low,26.715208530426025
1,1776689884089,355.721,1.849324,1.140175,0.34641,1.2,0.83666,1.754993,2.009975,3.249615,110.8998,97.39929,115.3091,122.8543,squat,squat,0,low,26.715208530426025
1,1776689884089,355.821,1.849324,1.140175,0.34641,1.2,0.894427,1.714643,2.054264,3.295451,110.8998,109.416,115.3091,116.9742,squat,squat,0,low,26.715208530426025
1,1776689884089,355.921,2.477902,1.224745,0.282843,1.356466,1.232883,1.838478,2.088061,3.206244,123.4191,119.8909,109.1763,111.4959,squat,squat,0,low,26.715208530426025
1,1776689884089,356.021,2.584569,1.0583,0.282843,1.92873,1.264911,2.068816,2.092845,3.120897,135.8915,130.4044,103.8375,107.7414,squat,squat,0,low,26.715208530426025
1,1776689884089,356.121,2.675817,1.077033,0.424264,2.880972,1.32665,2.253886,2.004994,2.963106,147.6218,140.1561,100.0611,104.859,squat,squat,0,low,26.715208530426025
1,1776689884089,356.221,2.675817,1.048809,0.469042,2.996665,1.256981,1.892089,1.4,2.227106,158.0449,149.9876,96.26254,101.7801,squat,squat,0,low,26.715208530426025
1,1776689884089,356.321,2.672078,1.157584,0.509902,2.912044,1.157584,1.737815,0.707107,1.371131,166.7917,157.0617,95.24786,100.741,squat,squat,0,low,26.715208530426025
1,1776689884089,356.421,2.57682,1.104536,0.632456,2.946184,1.157584,1.989975,0.734847,0.824621,171.4135,161.4565,94.57455,99.8275,squat,squat,0,low,26.715208530426025
1,1776689884089,356.521,2.289104,0.927362,0.707107,2.925748,0.98995,2.50998,0.489898,0.663325,176.9308,167.2072,91.64115,96.87687,squat,squat,0,low,26.715208530426025
1,1776689884089,356.621,2.172556,0.927362,0.72111,2.649528,1.048809,2.505993,0.447214,1.2,183.4911,173.6206,89.57166,95.05479,squat,squat,0,low,26.715208530426025
1,1776689884089,356.721,2.240536,0.948683,0.678233,1.708801,1.019804,2.35372,0.583095,1.574802,185.2761,176.563,90.78345,95.02605,squat,squat,0,low,26.715208530426025
1,1776689884089,356.821,2.186321,0.98995,0.916515,3.852272,1.16619,2.501999,0.69282,1.661325,183.9125,172.0824,91.6982,97.52493,squat,squat,0,low,26.715208530426025
1,1776689884089,356.921,2.177154,0.894427,1.593738,5.196152,1.371131,2.6533,1.216552,2.493993,176.6584,163.3103,93.78551,98.99277,squat,squat,0,low,26.715208530426025
1,1776689884089,357.021,2.083267,1.319091,1.691153,5.493633,1.749286,2.712932,1.462874,3.078961,169.3023,157.2943,95.59396,100.1423,squat,squat,0,low,26.715208530426025
1,1776689884089,357.121,1.732051,1.449138,1.679286,5.477226,1.749286,2.712932,1.462874,3.078961,160.4888,157.2943,98.27137,100.1423,squat,squat,0,low,26.715208530426025
1,1776689884089,357.221,1.303841,2.054264,1.661325,5.495453,2.140093,2.310844,1.667333,3.304542,150.8228,149.1175,101.1171,103.3172,squat,squat,0,low,26.715208530426025
1,1776689884089,357.321,1.029563,2.135416,1.67332,5.511806,2.383275,2.204541,1.708801,3.196873,139.0101,141.9558,107.6432,106.2473,squat,squat,0,low,26.715208530426025
1,1776689884089,357.421,0.905538,2.267157,1.624808,4.694678,2.32379,2.209072,1.737815,3.043025,122.4334,129.8344,115.2111,111.8779,squat,squat,0,low,26.715208530426025
1,1776689884089,357.521,0.905538,2.267157,1.624808,4.694678,2.34094,2.107131,1.67332,2.95973,122.4334,113.6165,115.2111,119.6862,squat,squat,0,low,26.715208530426025
1,1776689884089,357.621,0.927362,2.236068,1,2.615339,2.231591,1.749286,1.523155,2.572936,104.9136,97.20081,123.322,126.8545,squat,squat,0,low,26.715208530426025
1,1776689884089,357.721,0.938083,2.107131,0.69282,1.772004,2.054264,1.48324,1.148913,1.661325,90.56764,84.62678,129.4733,132.0713,squat,squat,0,low,26.715208530426025
1,1776689884089,357.821,0.916515,1.979899,0.565685,1.994994,1.720465,1.264911,0.916515,1.077033,82.42041,78.8571,133.3988,134.555,squat,squat,0,low,26.715208530426025
1,1776689884089,357.921,0.894427,1.43527,0.632456,2.271563,0.969536,0.883176,1.264911,1.574802,81.72401,81.75328,133.3081,131.6917,squat,squat,0,low,26.715208530426025
1,1776689884089,358.021,0.6,0.87178,0.748331,2.54951,0.969536,0.860233,1.67332,2.44949,89.16966,91.66468,127.4041,125.5267,squat,squat,0,low,26.715208530426025
1,1776689884089,358.121,1.341641,0.469042,0.894427,3.088689,0.916515,0.959166,1.749286,2.935984,103.6752,104.2817,118.8927,119.1337,squat,squat,0,low,26.715208530426025
1,1776689884089,358.221,2.39583,1.183216,0.969536,3.720215,0.860233,1.009951,1.843909,3.17805,117.3096,117.0742,113.0223,114.0172,squat,squat,0,low,26.715208530426025
1,1776689884089,358.321,2.803569,1.83303,0.969536,3.695944,1.32665,1.788854,1.849324,3.117692,128.9158,126.989,108.3333,109.8168,squat,squat,0,low,26.715208530426025
1,1776689884089,358.421,3.075711,1.959592,0.959166,3.627671,1.587451,2.709244,1.90263,3.101613,142.5747,138.9772,101.1107,104.6428,squat,squat,0,low,26.715208530426025
1,1776689884089,358.521,3.052867,1.954482,0.959166,3.646917,1.606238,2.672078,1.667333,2.922328,157.4083,149.5921,95.68295,101.8413,squat,squat,0,low,26.715208530426025
1,1776689884089,358.621,3.133688,2.009975,0.848528,3.452535,1.568439,2.607681,1.280625,2.328089,167.2632,157.3368,93.78748,100.1308,squat,squat,0,low,26.715208530426025
1,1776689884089,358.721,3.130495,2.271563,0.734847,3.159114,1.568439,2.607681,1.280625,2.328089,173.5598,157.3368,91.77961,100.1308,squat,squat,0,low,26.715208530426025
1,1776689884089,358.821,2.611513,2.172556,0.469042,2.167948,1.574802,2.771281,1.03923,1.56205,179.6549,162.6726,89.38863,98.70004,squat,squat,0,low,26.715208530426025
1,1776689884089,358.921,2.144761,1.637071,0.469042,2.039608,1.886796,3.304542,0.72111,0.787401,185.5355,168.7319,88.24898,96.28874,squat,squat,0,low,26.715208530426025
1,1776689884089,359.021,1.726268,1.385641,0.424264,2.029778,1.979899,3.644173,0.748331,1.349074,188.3827,174.2076,88.37057,94.55237,squat,squat,0,low,26.715208530426025
1,1776689884089,359.121,1.876166,1.385641,0.316228,1.720465,1.886796,3.155947,1.048809,2.638181,188.1098,178.2824,88.57117,94.20734,squat,squat,0,low,26.715208530426025
1,1776689884089,359.221,1.876166,1.385641,0.316228,1.720465,1.865476,3.056141,1.772004,3.218695,188.1098,177.6766,88.57117,95.08196,squat,squat,0,low,26.715208530426025
1,1776689884089,359.321,1.811077,1.421267,36.02027,3.310589,2.130728,3.231099,1.860108,3.572114,184.0929,173.1759,90.37673,95.42351,squat,squat,0,low,26.715208530426025
1,1776689884089,359.421,1.624808,0.959166,65.20107,4.927474,2.35372,3.529872,2.111871,4.230839,178.9737,165.4256,91.54311,96.8399,squat,squat,0,low,26.715208530426025
1,1776689884089,359.521,1.476482,2.140093,69.27987,5.178803,2.453569,3.382307,2.349468,4.636809,171.0491,159.8907,92.87582,96.69154,squat,squat,0,low,26.715208530426025
1,1776689884089,359.621,1.516575,2.81425,69.41225,5.136147,2.34094,2.935984,2.481935,4.730751,162.337,152.3471,94.66014,98.1448,squat,squat,0,low,26.715208530426025
1,1776689884089,359.721,1.618641,2.912044,70.01885,5.035872,2.420744,2.849561,2.457641,4.268489,150.9547,144.1434,98.61878,101.4372,squat,squat,0,low,26.715208530426025
1,1776689884089,359.821,1.356466,2.993326,71.16361,5.043808,2.497999,2.849561,1.974842,3.668787,139.9793,132.809,103.3558,106.8508,squat,squat,0,low,26.715208530426025
1,1776689884089,359.921,1.311488,2.96648,69.57959,4.485532,2.362202,2.76767,1.907878,3.452535,126.9033,121.1143,108.3435,111.9398,squat,squat,0,low,26.715208530426025
1,1776689884089,360.021,1.385641,2.963106,39.46796,2.362202,2.144761,2.209072,1.691153,2.679552,112.5411,105.6918,114.9664,119.2015,squat,squat,0,low,26.715208530426025
1,1776689884089,360.121,1.349074,2.939388,26.66383,0.98995,1.860108,1.783255,1.363818,1.90263,95.75652,90.10255,123.1059,126.1485,squat,squat,0,low,26.715208530426025
1,1776689884089,360.221,1.122497,1.224745,27.03035,1.43527,1.754993,1.43527,0.938083,1.131371,81.79615,78.11856,129.5476,131.947,squat,squat,0,low,26.715208530426025
1,1776689884089,360.321,0.894427,0.894427,26.72489,2.009975,1.414214,0.948683,1.03923,1.131371,75.82375,72.28062,131.8819,134.3922,squat,squat,0,low,26.715208530426025
1,1776689884089,360.421,0.748331,0.632456,24.33968,2.222611,1.414214,0.948683,1.03923,1.131371,75.58919,72.28062,131.8631,134.3922,squat,squat,0,low,26.715208530426025
1,1776689884089,360.521,0.761577,0.547723,20.80289,2.596151,1.077033,0.774597,1.191638,1.984943,82.17581,76.62523,129.2791,131.2293,squat,squat,0,low,26.715208530426025
1,1776689884089,360.621,1.43527,0.583095,17.55278,4.002499,1.029563,0.761577,1.827567,3.518523,96.52301,84.98324,121.7278,127.0728,squat,squat,0,low,26.715208530426025
1,1776689884089,360.721,2.19089,1.140175,14.39653,4.909175,1.03923,0.787401,2.408319,4.690416,111.2341,98.37784,114.5403,120.4413,squat,squat,0,low,26.715208530426025
1,1776689884089,360.821,2.716616,1.714643,11.58275,4.880574,1.191638,0.959166,2.61916,4.814561,124.8863,110.8884,107.8674,115.1261,squat,squat,0,low,26.715208530426025
1,1776689884089,360.921,2.716616,1.714643,11.58275,4.880574,1.43527,1.6,2.634388,4.860041,124.8863,123.4381,107.8674,109.6369,squat,squat,0,low,26.715208530426025
1,1776689884089,361.021,2.760435,1.81659,9.350936,4.70319,1.356466,1.974842,2.626785,4.88467,139.6667,136.004,101.5743,105.9338,squat,squat,0,low,26.715208530426025
1,1776689884089,361.121,2.75681,1.811077,7.661592,4.610857,1.356466,2.044505,2.61916,4.905099,153.2981,147.5464,97.27045,101.9516,squat,squat,0,low,26.715208530426025
1,1776689884089,361.221,2.835489,1.822087,6.468385,4.634652,1.363818,2.04939,2.32379,4.168932,163.4315,155.8222,94.14753,99.49068,squat,squat,0,low,26.715208530426025
1,1776689884089,361.321,2.785678,1.83303,4.827007,3.770941,1.385641,2.097618,1.68523,2.716616,171.5884,164.6698,91.42113,95.82973,squat,squat,0,low,26.715208530426025
1,1776689884089,361.421,2.293469,1.643168,3.234192,2.140093,1.68523,2.565151,1.086278,2.116601,180.1498,172.1489,88.61443,94.44141,squat,squat,0,low,26.715208530426025
1,1776689884089,361.521,1.777639,1.0583,2.481935,1.523155,1.542725,2.469818,1.148913,2.7313,184.2784,175.4764,88.6834,94.30454,squat,squat,0,low,26.715208530426025
1,1776689884089,361.621,1.612452,0.787401,2.029778,1.881489,1.334166,2.130728,1.385641,3.056141,186.4464,177.0196,87.99315,92.95406,squat,squat,0,low,26.715208530426025
1,1776689884089,361.721,1.691153,0.894427,1.886796,4.154516,1.462874,2.267157,1.224745,2.935984,183.1747,173.2057,90.05605,93.82334,squat,squat,0,low,26.715208530426025
